-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
-81;-70;-88;-54;-53;-69;-85;-88;-71;-68
